Tanggal,Kode_Transaksi,Pelanggan,sub_total,lokasi_apotek
7/22/2024,TRX077755,Guest,145066,Surabaya
2/10/2023,TRX077756,Rosman Sihotang,156626,Jakarta
7/27/2023,TRX077757,Prakosa Maryadi,726603,Yogyakarta
2/23/2024,TRX077758,Guest,294076,Semarang
3/29/2024,TRX077759,Mahfud Kurniawan,316342,Surabaya
5/6/2023,TRX077760,Gabriella Uyainah,87233,Bandung
12/27/2024,TRX077761,Yani Puspasari,187132,Surabaya
8/11/2024,TRX077762,Maimunah Nuraini,845454,Jakarta
8/13/2024,TRX077763,"Ir. Gawati Utama, S.E.",477894,Jakarta
8/13/2024,TRX077764,R.A. Nilam Yulianti,217763,Bandung
9/14/2023,TRX077765,"Tgk. Waluyo Waluyo, S.E.I",939023,Jakarta
12/1/2024,TRX077766,"Gada Thamrin, M.Kom.",1003968,Yogyakarta
2/18/2024,TRX077767,Guest,934170,Jakarta
1/14/2024,TRX077768,"Ir. Maya Mulyani, M.Kom.",36133,Yogyakarta
2/3/2023,TRX077769,Guest,1235985,Surabaya
4/1/2023,TRX077770,Guest,2087202,Semarang
7/10/2023,TRX077771,Zahra Thamrin,146764,Yogyakarta
7/17/2023,TRX077772,Guest,726001,Jakarta
12/11/2023,TRX077773,Guest,627032,Surabaya
5/9/2024,TRX077774,Guest,676019,Yogyakarta
6/22/2024,TRX077775,"Jarwi Padmasari, S.Sos",347655,Yogyakarta
5/30/2023,TRX077776,"Irma Novitasari, M.Kom.",521147,Yogyakarta
6/28/2023,TRX077777,Guest,1145761,Yogyakarta
7/21/2023,TRX077778,Guest,512881,Semarang
10/17/2024,TRX077779,Guest,96234,Yogyakarta
9/22/2024,TRX077780,Sutan Danang Hidayat,575822,Yogyakarta
10/6/2023,TRX077781,"T. Arta Hartati, S.Psi",108682,Yogyakarta
9/18/2024,TRX077782,Taufik Hutasoit,888270,Yogyakarta
4/17/2024,TRX077783,Guest,758958,Surabaya
2/7/2023,TRX077784,Guest,463533,Yogyakarta
7/9/2024,TRX077785,"Rafi Mulyani, S.I.Kom",735011,Bandung
8/14/2023,TRX077786,Winda Laksita,1259129,Surabaya
11/10/2023,TRX077787,Guest,121576,Surabaya
2/19/2023,TRX077788,Guest,103111,Bandung
3/21/2024,TRX077789,Tira Hutasoit,765127,Jakarta
6/5/2023,TRX077790,Guest,881319,Jakarta
1/21/2024,TRX077791,Guest,376069,Surabaya
5/25/2023,TRX077792,Guest,1533483,Yogyakarta
10/1/2024,TRX077793,Guest,1499909,Yogyakarta
1/13/2024,TRX077794,"Darmana Januar, S.Psi",1020540,Jakarta
11/23/2024,TRX077795,Guest,231810,Yogyakarta
8/26/2023,TRX077796,Guest,1106180,Bandung
2/10/2024,TRX077797,Guest,387708,Jakarta
11/16/2023,TRX077798,Guest,341805,Bandung
11/13/2023,TRX077799,Suci Thamrin,333956,Bandung
3/16/2023,TRX077800,R. Syahrini Wahyudin,730547,Surabaya
10/5/2023,TRX077801,Guest,293714,Semarang
7/5/2024,TRX077802,Maria Yuliarti,505221,Yogyakarta
4/30/2024,TRX077803,Guest,925049,Jakarta
5/16/2024,TRX077804,Agnes Padmasari,177942,Yogyakarta
3/26/2024,TRX077805,"R.A. Hesti Rahimah, S.IP",121349,Yogyakarta
10/10/2024,TRX077806,Padma Mangunsong,781722,Bandung
10/28/2023,TRX077807,Gasti Mangunsong,466760,Yogyakarta
12/13/2023,TRX077808,"Mutia Usamah, M.Ak",10454,Jakarta
8/6/2024,TRX077809,Guest,929057,Semarang
8/2/2024,TRX077810,"Tgk. Zaenab Sitorus, M.Ak",639530,Semarang
10/10/2023,TRX077811,"H. Chandra Habibi, S.E.",123270,Semarang
5/5/2023,TRX077812,Guest,316342,Surabaya
5/28/2024,TRX077813,Cindy Budiyanto,198999,Semarang
7/3/2024,TRX077814,Karimah Budiman,692553,Yogyakarta
8/21/2023,TRX077815,Jayadi Fujiati,859653,Yogyakarta
1/24/2024,TRX077816,Jaga Wasita,1198623,Jakarta
6/11/2024,TRX077817,"R.M. Okta Sitompul, S.Farm",1664583,Yogyakarta
1/6/2023,TRX077818,Guest,766857,Semarang
7/8/2024,TRX077819,Puspa Nainggolan,772262,Semarang
8/17/2024,TRX077820,R.M. Karsa Gunawan,649586,Surabaya
6/22/2024,TRX077821,Guest,680394,Yogyakarta
6/20/2024,TRX077822,Salwa Prastuti,1379177,Semarang
12/21/2024,TRX077823,Guest,204770,Yogyakarta
3/5/2023,TRX077824,Guest,582346,Surabaya
8/23/2024,TRX077825,Guest,21354,Surabaya
7/17/2023,TRX077826,Hafshah Mandasari,350641,Jakarta
6/20/2023,TRX077827,"Nilam Puspita, S.Farm",772310,Semarang
1/21/2023,TRX077828,Sidiq Melani,357139,Jakarta
3/25/2024,TRX077829,Wulan Pradana,553388,Bandung
9/4/2024,TRX077830,Guest,270966,Surabaya
2/4/2024,TRX077831,Ganda Maheswara,486882,Semarang
10/19/2023,TRX077832,H. Uda Haryanto,471408,Surabaya
10/27/2023,TRX077833,Guest,752268,Semarang
6/23/2024,TRX077834,"Drs. Danuja Wijayanti, S.T.",390248,Jakarta
3/8/2023,TRX077835,Guest,773673,Surabaya
5/2/2024,TRX077836,Aditya Iswahyudi,284066,Bandung
12/30/2023,TRX077837,Guest,775934,Jakarta
12/30/2023,TRX077838,Guest,204199,Semarang
5/13/2023,TRX077839,"Rahmat Rajata, S.Ked",1318645,Bandung
12/10/2023,TRX077840,Guest,10435,Semarang
12/27/2024,TRX077841,Guest,707052,Surabaya
8/24/2023,TRX077842,Guest,787722,Surabaya
9/7/2024,TRX077843,"Ir. Kardi Saefullah, S.Kom",497397,Surabaya
3/9/2023,TRX077844,Guest,398620,Surabaya
10/3/2024,TRX077845,Padmi Purwanti,362981,Jakarta
7/6/2023,TRX077846,"R. Lala Andriani, S.Pd",93548,Bandung
12/26/2023,TRX077847,Tania Sudiati,436867,Semarang
11/26/2023,TRX077848,Asmadi Nugroho,1345328,Bandung
5/22/2023,TRX077849,Sutan Gada Wastuti,145884,Surabaya
11/25/2023,TRX077850,Guest,534053,Yogyakarta
1/29/2023,TRX077851,Juli Marpaung,1111869,Yogyakarta
1/29/2023,TRX077852,Irwan Kuswandari,194510,Bandung
7/17/2023,TRX077853,Guest,510774,Jakarta
2/22/2023,TRX077854,Guest,273495,Jakarta
7/11/2024,TRX077855,"Yulia Megantara, S.T.",828594,Bandung
8/12/2024,TRX077856,Najib Wahyudin,724011,Bandung
12/6/2024,TRX077857,Guest,1596421,Semarang
4/22/2024,TRX077858,Guest,906744,Semarang
7/25/2023,TRX077859,Guest,195768,Surabaya
5/2/2024,TRX077860,Gatot Palastri,1267026,Yogyakarta
2/24/2024,TRX077861,Jasmani Maulana,1153512,Bandung
2/21/2023,TRX077862,Guest,706236,Semarang
11/9/2024,TRX077863,Guest,283722,Yogyakarta
6/28/2023,TRX077864,Guest,623724,Jakarta
4/26/2024,TRX077865,Ir. Gamblang Yolanda,122292,Jakarta
6/14/2024,TRX077866,Oni Yuniar,1004834,Surabaya
4/30/2024,TRX077867,Farhunnisa Rahimah,763039,Jakarta
2/27/2023,TRX077868,"Tgk. Sakura Natsir, M.M.",761938,Semarang
7/23/2023,TRX077869,dr. Ciaobella Utami,1054971,Semarang
9/13/2023,TRX077870,Wardi Utami,471378,Jakarta
5/17/2023,TRX077871,Guest,1082617,Jakarta
4/27/2023,TRX077872,Tgk. Puspa Sudiati,674528,Semarang
10/21/2024,TRX077873,Elma Widiastuti,436521,Surabaya
12/13/2023,TRX077874,Dr. Lasmanto Dabukke,89306,Jakarta
5/27/2024,TRX077875,Guest,534730,Surabaya
8/3/2023,TRX077876,Guest,961392,Bandung
10/6/2024,TRX077877,Guest,334548,Surabaya
2/18/2024,TRX077878,Yance Dabukke,1159802,Bandung
8/2/2023,TRX077879,Guest,587830,Yogyakarta
2/10/2023,TRX077880,"Rini Haryanti, S.Farm",118632,Semarang
7/21/2023,TRX077881,Guest,742971,Yogyakarta
12/24/2024,TRX077882,Ihsan Prabowo,1144177,Jakarta
9/30/2024,TRX077883,Kamaria Permadi,1044442,Semarang
5/9/2023,TRX077884,Guest,856150,Surabaya
6/7/2024,TRX077885,Genta Purwanti,210595,Bandung
12/20/2023,TRX077886,Raditya Wulandari,177416,Jakarta
6/21/2024,TRX077887,Guest,751970,Yogyakarta
3/15/2024,TRX077888,KH. Tomi Prakasa,350786,Jakarta
4/21/2024,TRX077889,"Drs. Cawisono Hutagalung, M.Farm",831566,Yogyakarta
10/5/2023,TRX077890,Guest,1626767,Surabaya
8/18/2023,TRX077891,Guest,1054091,Surabaya
10/6/2024,TRX077892,Guest,532419,Jakarta
1/29/2024,TRX077893,Guest,1541727,Bandung
1/24/2023,TRX077894,Balidin Hutagalung,660087,Bandung
10/26/2023,TRX077895,Kunthara Santoso,719715,Yogyakarta
5/30/2024,TRX077896,Zulfa Sitompul,344052,Surabaya
12/2/2024,TRX077897,Guest,305813,Yogyakarta
9/26/2024,TRX077898,Mujur Melani,997605,Jakarta
6/27/2024,TRX077899,Ir. Jelita Anggraini,1084412,Surabaya
6/17/2024,TRX077900,Guest,632667,Jakarta
8/29/2023,TRX077901,Guest,411366,Jakarta
9/5/2023,TRX077902,Guest,457397,Yogyakarta
2/6/2024,TRX077903,"Kuncara Thamrin, S.E.",536934,Semarang
5/21/2023,TRX077904,"Puti Queen Safitri, S.H.",27027,Jakarta
7/15/2024,TRX077905,"Wani Tampubolon, S.Gz",692232,Jakarta
12/3/2024,TRX077906,Guest,939747,Bandung
10/26/2024,TRX077907,Guest,1159494,Surabaya
4/27/2023,TRX077908,Guest,1047979,Surabaya
3/25/2024,TRX077909,Guest,721256,Jakarta
11/21/2023,TRX077910,Guest,1762433,Surabaya
1/7/2023,TRX077911,Arta Usada,630416,Surabaya
3/19/2024,TRX077912,Guest,460624,Semarang
2/10/2023,TRX077913,Guest,1617198,Jakarta
12/5/2024,TRX077914,Guest,910773,Jakarta
8/27/2024,TRX077915,Guest,654932,Semarang
10/28/2023,TRX077916,Guest,176698,Yogyakarta
4/20/2024,TRX077917,Rama Purnawati,587127,Bandung
3/8/2023,TRX077918,Guest,1780440,Yogyakarta
7/1/2024,TRX077919,Guest,604398,Surabaya
6/7/2024,TRX077920,Darijan Widiastuti,568792,Surabaya
6/13/2024,TRX077921,Guest,1120667,Bandung
1/14/2023,TRX077922,"Nova Nugroho, S.H.",314072,Semarang
11/21/2024,TRX077923,Guest,177338,Yogyakarta
11/15/2024,TRX077924,Lala Prasetyo,1158939,Jakarta
2/4/2024,TRX077925,Guest,1441881,Semarang
11/20/2024,TRX077926,Guest,310914,Bandung
10/1/2024,TRX077927,"dr. Iriana Irawan, S.Pd",762293,Yogyakarta
10/19/2024,TRX077928,"Cici Suwarno, S.Ked",633930,Bandung
12/6/2024,TRX077929,Guest,791466,Surabaya
12/20/2023,TRX077930,"Harsana Waskita, S.IP",803793,Yogyakarta
3/15/2023,TRX077931,Almira Pranowo,1240818,Bandung
8/27/2023,TRX077932,Violet Sudiati,523886,Jakarta
3/28/2023,TRX077933,Guest,774297,Jakarta
8/22/2024,TRX077934,Guest,1435748,Semarang
5/5/2023,TRX077935,Guest,1346635,Bandung
10/10/2023,TRX077936,Guest,511748,Bandung
6/17/2023,TRX077937,Eman Prasetyo,1403267,Jakarta
8/1/2024,TRX077938,Salsabila Situmorang,368824,Bandung
2/21/2024,TRX077939,Guest,911452,Semarang
4/3/2024,TRX077940,Guest,475892,Bandung
7/25/2023,TRX077941,Guest,300860,Bandung
1/16/2023,TRX077942,"R. Cakrabirawa Andriani, M.Farm",1232952,Jakarta
4/2/2024,TRX077943,Guest,973604,Semarang
9/16/2023,TRX077944,Guest,170572,Yogyakarta
2/5/2024,TRX077945,Cakrabirawa Situmorang,1631738,Yogyakarta
7/15/2024,TRX077946,Jatmiko Rahayu,120224,Surabaya
2/3/2024,TRX077947,Salman Siregar,85642,Surabaya
7/29/2023,TRX077948,Embuh Nababan,1103646,Bandung
7/5/2024,TRX077949,Dt. Luis Mahendra,478977,Surabaya
1/22/2024,TRX077950,"dr. Violet Purwanti, S.Gz",408471,Semarang
10/31/2023,TRX077951,Guest,1375879,Surabaya
2/3/2024,TRX077952,Guest,598774,Jakarta
3/20/2023,TRX077953,Guest,6366,Yogyakarta
3/4/2023,TRX077954,Guest,1384431,Surabaya
4/11/2024,TRX077955,Guest,203698,Surabaya
7/15/2024,TRX077956,Guest,191541,Jakarta
12/7/2024,TRX077957,Guest,174316,Surabaya
4/12/2023,TRX077958,Guest,534270,Surabaya
6/25/2023,TRX077959,Olivia Hidayanto,1384284,Jakarta
4/7/2024,TRX077960,Darimin Ardianto,169830,Yogyakarta
4/12/2024,TRX077961,"Cemplunk Prasetya, S.Farm",1079577,Bandung
9/7/2024,TRX077962,Guest,585921,Surabaya
9/21/2023,TRX077963,Guest,549157,Semarang
9/26/2024,TRX077964,R.A. Padmi Simbolon,848355,Jakarta
5/6/2023,TRX077965,Lasmono Sihombing,686452,Semarang
4/27/2024,TRX077966,drg. Yunita Waluyo,326287,Semarang
3/10/2024,TRX077967,"H. Dodo Mangunsong, S.IP",1056021,Yogyakarta
11/30/2023,TRX077968,T. Yoga Rajata,429227,Semarang
11/24/2023,TRX077969,Guest,103175,Surabaya
6/8/2024,TRX077970,Rahman Oktaviani,208664,Surabaya
9/17/2024,TRX077971,Guest,469862,Jakarta
7/19/2024,TRX077972,Guest,1582923,Yogyakarta
6/5/2024,TRX077973,Guest,399012,Yogyakarta
5/14/2023,TRX077974,Puti Zelda Setiawan,355788,Semarang
8/14/2023,TRX077975,"Drs. Safina Riyanti, M.Kom.",1334537,Yogyakarta
9/5/2024,TRX077976,Guest,1181482,Semarang
3/8/2023,TRX077977,Guest,430302,Bandung
2/24/2024,TRX077978,Drs. Dalima Rahimah,584190,Yogyakarta
5/29/2023,TRX077979,Dacin Hastuti,739715,Jakarta
5/9/2024,TRX077980,"Diana Prastuti, S.Kom",911265,Semarang
2/5/2023,TRX077981,"Ega Wijaya, S.H.",272738,Yogyakarta
10/28/2023,TRX077982,Guest,15214,Jakarta
10/1/2024,TRX077983,Guest,926487,Semarang
4/14/2023,TRX077984,Guest,535558,Semarang
10/19/2023,TRX077985,"dr. Tugiman Rahayu, S.I.Kom",1703615,Surabaya
10/18/2024,TRX077986,Guest,1083460,Yogyakarta
5/2/2023,TRX077987,Syahrini Suartini,194103,Jakarta
6/18/2024,TRX077988,Guest,350312,Bandung
1/7/2024,TRX077989,Jarwa Najmudin,85974,Bandung
3/2/2024,TRX077990,Tgk. Yance Hartati,75380,Yogyakarta
5/11/2023,TRX077991,Jumadi Winarno,689811,Semarang
9/1/2023,TRX077992,Guest,452310,Surabaya
8/31/2023,TRX077993,Guest,526911,Yogyakarta
7/31/2023,TRX077994,Widya Samosir,1202244,Jakarta
6/28/2024,TRX077995,Mulyono Hastuti,849390,Surabaya
11/21/2024,TRX077996,Guest,614912,Surabaya
8/31/2023,TRX077997,Hasta Pradana,532023,Yogyakarta
4/23/2023,TRX077998,Garan Marpaung,904646,Surabaya
2/16/2024,TRX077999,Irwan Zulaika,822274,Jakarta
5/25/2024,TRX078000,Ikin Yolanda,1264956,Bandung
7/3/2023,TRX078001,Guest,1211715,Surabaya
8/17/2024,TRX078002,Dr. Olivia Manullang,383445,Jakarta
2/18/2023,TRX078003,Guest,359265,Semarang
2/5/2023,TRX078004,Salsabila Maryati,116091,Surabaya
8/29/2023,TRX078005,Tomi Prastuti,473736,Surabaya
4/8/2024,TRX078006,"Pranata Oktaviani, M.TI.",337975,Surabaya
5/24/2023,TRX078007,Guest,347596,Yogyakarta
11/27/2024,TRX078008,"Tgk. Candrakanta Tarihoran, S.Gz",381054,Surabaya
11/11/2023,TRX078009,Ina Hartati,699395,Bandung
10/19/2024,TRX078010,Guest,691007,Surabaya
5/18/2024,TRX078011,Guest,1394256,Jakarta
3/2/2023,TRX078012,Guest,1096239,Yogyakarta
11/8/2024,TRX078013,Guest,184514,Semarang
8/21/2024,TRX078014,Guest,1312206,Bandung
11/9/2024,TRX078015,Guest,1173117,Bandung
9/18/2023,TRX078016,"R. Zahra Mandala, M.TI.",815972,Bandung
5/2/2023,TRX078017,Guest,85097,Yogyakarta
9/18/2024,TRX078018,Guest,542231,Jakarta
1/2/2024,TRX078019,Guest,360705,Bandung
3/30/2023,TRX078020,Guest,805373,Surabaya
7/20/2023,TRX078021,Guest,133700,Jakarta
2/23/2023,TRX078022,"R.M. Danang Novitasari, M.M.",1235241,Jakarta
5/15/2024,TRX078023,Kania Mangunsong,722780,Bandung
11/1/2023,TRX078024,Narji Yuniar,1182405,Yogyakarta
12/2/2023,TRX078025,Siska Rahimah,417132,Jakarta
1/11/2024,TRX078026,Daliman Rahimah,991651,Jakarta
5/31/2023,TRX078027,Gina Handayani,435636,Jakarta
9/5/2024,TRX078028,Harjasa Marpaung,808251,Jakarta
2/5/2023,TRX078029,Guest,309933,Bandung
10/12/2024,TRX078030,Cahyanto Novitasari,1632665,Surabaya
1/9/2023,TRX078031,"KH. Mursinin Siregar, S.T.",567329,Semarang
7/22/2023,TRX078032,Cahya Hartati,1849445,Semarang
12/26/2023,TRX078033,Guest,1450187,Yogyakarta
9/20/2024,TRX078034,Zelda Rahayu,553683,Surabaya
6/23/2023,TRX078035,Hasna Purnawati,591095,Surabaya
10/17/2024,TRX078036,Guest,221739,Yogyakarta
1/21/2023,TRX078037,Guest,1221370,Bandung
1/11/2024,TRX078038,Guest,943563,Semarang
5/4/2024,TRX078039,"Cut Samiah Utama, S.Pd",268462,Bandung
10/24/2024,TRX078040,Drs. Ika Dabukke,16446,Semarang
2/4/2023,TRX078041,Guest,222566,Yogyakarta
7/20/2024,TRX078042,Mulyono Permata,518072,Jakarta
7/21/2023,TRX078043,Guest,467500,Jakarta
8/18/2024,TRX078044,Guest,978157,Surabaya
11/29/2024,TRX078045,Guest,406458,Bandung
5/15/2023,TRX078046,Guest,148732,Yogyakarta
11/5/2024,TRX078047,Guest,483239,Yogyakarta
6/8/2023,TRX078048,Budi Lestari,664214,Semarang
3/1/2024,TRX078049,Guest,531665,Jakarta
9/5/2023,TRX078050,Guest,308118,Surabaya
1/3/2023,TRX078051,"H. Prima Mustofa, S.Pd",1475943,Jakarta
7/30/2023,TRX078052,"dr. Ajiman Pranowo, M.M.",1187952,Surabaya
2/25/2023,TRX078053,Guest,765849,Jakarta
5/23/2024,TRX078054,Kusuma Rahimah,584451,Yogyakarta
5/31/2024,TRX078055,Guest,468816,Yogyakarta
8/28/2023,TRX078056,"Hj. Lidya Siregar, S.Farm",265170,Bandung
10/3/2024,TRX078057,Guest,806002,Jakarta
5/23/2024,TRX078058,Daryani Farida,1714436,Bandung
3/9/2023,TRX078059,Guest,468657,Bandung
10/19/2024,TRX078060,"Eluh Tarihoran, S.Sos",371825,Bandung
2/24/2024,TRX078061,Guest,288325,Bandung
9/24/2023,TRX078062,Emil Mardhiyah,813603,Surabaya
6/1/2023,TRX078063,Vino Pradana,936841,Bandung
9/13/2024,TRX078064,Guest,375490,Surabaya
10/10/2023,TRX078065,Guest,917013,Bandung
2/17/2024,TRX078066,Dr. Yunita Thamrin,1436729,Bandung
4/14/2023,TRX078067,Guest,1002416,Bandung
5/31/2023,TRX078068,Guest,277605,Jakarta
10/7/2024,TRX078069,"Rahayu Prasetya, M.Pd",303697,Semarang
12/28/2023,TRX078070,H. Ozy Winarno,780811,Jakarta
10/23/2024,TRX078071,Guest,418552,Semarang
5/15/2024,TRX078072,Guest,756654,Semarang
9/16/2024,TRX078073,Guest,44571,Surabaya
7/2/2024,TRX078074,Najwa Yuliarti,662893,Surabaya
11/10/2024,TRX078075,R. Vino Widiastuti,428550,Semarang
11/7/2024,TRX078076,Betania Rahayu,538704,Yogyakarta
5/6/2023,TRX078077,"R. Gilda Pudjiastuti, M.Kom.",787961,Semarang
12/12/2024,TRX078078,"Rahmi Wijayanti, S.Psi",666951,Semarang
6/19/2023,TRX078079,Cakrawangsa Mansur,300122,Surabaya
7/13/2023,TRX078080,Wulan Oktaviani,1657621,Surabaya
7/14/2023,TRX078081,"Siti Habibi, S.Ked",1453560,Yogyakarta
5/1/2023,TRX078082,Dt. Cakrawangsa Habibi,1204660,Surabaya
12/2/2024,TRX078083,Fitria Saefullah,674084,Semarang
3/7/2024,TRX078084,Guest,65264,Surabaya
1/30/2023,TRX078085,Guest,919668,Yogyakarta
7/23/2023,TRX078086,"R.A. Farah Damanik, S.Psi",898930,Jakarta
2/22/2023,TRX078087,Guest,69915,Semarang
7/6/2024,TRX078088,Ika Firmansyah,449210,Jakarta
12/31/2024,TRX078089,Puti Kani Setiawan,544182,Bandung
9/18/2024,TRX078090,Puji Habibi,216108,Yogyakarta
9/7/2024,TRX078091,Guest,693126,Yogyakarta
7/9/2023,TRX078092,Guest,584721,Yogyakarta
11/26/2024,TRX078093,"Nadine Hassanah, S.I.Kom",1552882,Bandung
11/21/2024,TRX078094,Dr. Dartono Wibisono,656223,Semarang
1/16/2024,TRX078095,Hari Hasanah,423015,Surabaya
2/17/2024,TRX078096,Kezia Andriani,549738,Yogyakarta
9/4/2023,TRX078097,"Reza Tamba, M.Farm",19563,Jakarta
11/23/2024,TRX078098,Guest,1012247,Semarang
3/23/2023,TRX078099,Drs. Nilam Budiman,531718,Semarang
3/31/2023,TRX078100,Guest,1184700,Surabaya
10/26/2023,TRX078101,Talia Setiawan,794273,Semarang
1/23/2023,TRX078102,Guest,1099394,Surabaya
6/24/2023,TRX078103,Guest,50124,Yogyakarta
4/7/2023,TRX078104,Guest,657593,Surabaya
12/25/2023,TRX078105,Guest,1293719,Semarang
8/3/2023,TRX078106,Guest,317006,Jakarta
2/21/2023,TRX078107,Guest,669668,Jakarta
6/5/2024,TRX078108,Guest,727336,Surabaya
1/16/2023,TRX078109,Jane Permata,1441053,Semarang
10/17/2023,TRX078110,Guest,715320,Yogyakarta
2/26/2023,TRX078111,Guest,507316,Jakarta
6/14/2023,TRX078112,Candrakanta Sihotang,1177253,Bandung
4/15/2024,TRX078113,Suci Purnawati,1060600,Jakarta
2/27/2024,TRX078114,Guest,199348,Bandung
3/15/2023,TRX078115,Candrakanta Wibowo,772020,Yogyakarta
4/22/2024,TRX078116,Rahayu Aryani,191734,Semarang
5/15/2024,TRX078117,Guest,392373,Semarang
7/12/2024,TRX078118,Wulan Wasita,73958,Semarang
4/14/2023,TRX078119,Guest,218594,Bandung
6/22/2023,TRX078120,Aisyah Damanik,643438,Semarang
12/8/2024,TRX078121,Guest,687724,Yogyakarta
6/9/2024,TRX078122,Atmaja Latupono,734770,Surabaya
8/26/2024,TRX078123,Michelle Prakasa,401202,Semarang
9/13/2023,TRX078124,Ade Haryanto,743353,Surabaya
9/9/2023,TRX078125,"Daru Kurniawan, S.Farm",578339,Bandung
5/16/2023,TRX078126,Guest,445592,Jakarta
8/13/2023,TRX078127,Guest,7210,Semarang
10/10/2023,TRX078128,"H. Bambang Nurdiyanti, M.M.",231640,Surabaya
1/18/2024,TRX078129,Guest,441597,Jakarta
9/20/2023,TRX078130,Chelsea Tamba,1309190,Bandung
5/21/2023,TRX078131,Okta Pranowo,1185174,Semarang
11/8/2024,TRX078132,Lidya Hutagalung,481076,Semarang
5/30/2023,TRX078133,"Tgk. Paris Nuraini, S.Kom",1114667,Surabaya
7/30/2023,TRX078134,Almira Sinaga,226026,Yogyakarta
11/16/2024,TRX078135,Guest,853576,Jakarta
11/6/2024,TRX078136,Guest,645411,Surabaya
3/29/2023,TRX078137,Guest,351836,Bandung
5/3/2024,TRX078138,Queen Utama,914701,Bandung
11/27/2024,TRX078139,Guest,550840,Bandung
5/26/2024,TRX078140,Guest,465172,Surabaya
6/13/2024,TRX078141,Guest,1040762,Surabaya
4/23/2023,TRX078142,Guest,1042475,Bandung
2/2/2024,TRX078143,Guest,433004,Surabaya
7/1/2023,TRX078144,Ulya Adriansyah,838632,Surabaya
4/25/2023,TRX078145,Omar Natsir,399404,Semarang
10/8/2023,TRX078146,Irsad Marpaung,958804,Surabaya
6/13/2023,TRX078147,Lurhur Napitupulu,1205835,Yogyakarta
5/1/2024,TRX078148,Guest,307341,Semarang
3/1/2024,TRX078149,Hana Budiyanto,444518,Semarang
1/7/2024,TRX078150,Guest,111626,Yogyakarta
10/29/2024,TRX078151,Kania Rahimah,998047,Yogyakarta
3/18/2024,TRX078152,R. Ulva Sitorus,929678,Surabaya
12/13/2023,TRX078153,Guest,229631,Semarang
3/24/2024,TRX078154,Yuni Firgantoro,943167,Semarang
1/23/2023,TRX078155,Salwa Lailasari,141774,Jakarta
5/4/2024,TRX078156,Ophelia Anggriawan,404020,Jakarta
3/10/2024,TRX078157,Guest,88105,Surabaya
6/4/2023,TRX078158,Guest,1361344,Semarang
3/11/2023,TRX078159,Guest,1823954,Semarang
12/6/2024,TRX078160,Guest,236162,Semarang
9/18/2023,TRX078161,Jarwi Laksita,545751,Bandung
5/4/2023,TRX078162,Garan Novitasari,588099,Yogyakarta
2/23/2024,TRX078163,Ir. Dinda Safitri,1135716,Semarang
8/12/2023,TRX078164,Guest,281238,Bandung
11/17/2023,TRX078165,Guest,296563,Jakarta
2/26/2023,TRX078166,T. Cawisono Lestari,523113,Yogyakarta
11/25/2024,TRX078167,Guest,491492,Surabaya
5/23/2023,TRX078168,Dr. Ayu Firmansyah,67953,Yogyakarta
3/7/2023,TRX078169,Guest,267048,Surabaya
10/18/2023,TRX078170,Guest,959298,Yogyakarta
7/11/2023,TRX078171,Rafi Hidayanto,1041174,Semarang
3/26/2023,TRX078172,Carub Laksita,981236,Yogyakarta
1/24/2023,TRX078173,Guest,1422834,Semarang
1/22/2024,TRX078174,Ajeng Handayani,45976,Jakarta
10/28/2024,TRX078175,Guest,850680,Jakarta
5/4/2023,TRX078176,Guest,440548,Bandung
5/5/2023,TRX078177,"dr. Danu Firmansyah, S.Pt",328852,Bandung
9/27/2023,TRX078178,Guest,458005,Surabaya
3/12/2023,TRX078179,Jamil Sihotang,440135,Surabaya
2/17/2023,TRX078180,Guest,478020,Semarang
2/4/2024,TRX078181,"Slamet Mansur, S.E.I",983975,Jakarta
10/17/2023,TRX078182,Guest,731054,Jakarta
11/26/2023,TRX078183,Pia Saragih,164130,Surabaya
12/12/2023,TRX078184,Dt. Muhammad Nasyiah,43811,Semarang
5/30/2024,TRX078185,"Tgk. Banawi Tarihoran, S.Farm",532998,Surabaya
7/10/2023,TRX078186,Guest,136215,Yogyakarta
1/7/2023,TRX078187,Guest,1379164,Bandung
1/26/2023,TRX078188,Aditya Hutagalung,785758,Semarang
11/30/2024,TRX078189,"Bakda Gunawan, S.IP",628605,Bandung
8/9/2024,TRX078190,Guest,326187,Bandung
9/18/2023,TRX078191,Jaswadi Sitorus,507540,Bandung
3/7/2023,TRX078192,Wahyu Ramadan,719785,Yogyakarta
12/10/2024,TRX078193,"Betania Putra, M.M.",960099,Yogyakarta
5/11/2023,TRX078194,Guest,673926,Semarang
10/4/2023,TRX078195,Guest,759990,Yogyakarta
9/17/2023,TRX078196,dr. Eman Wijaya,370108,Surabaya
1/3/2024,TRX078197,Guest,1269971,Surabaya
5/8/2023,TRX078198,"Bella Usamah, S.E.I",1108624,Yogyakarta
1/20/2024,TRX078199,Margana Prayoga,491831,Jakarta
4/10/2023,TRX078200,"Ganjaran Waskita, M.Ak",760273,Surabaya
9/2/2024,TRX078201,Guest,674208,Surabaya
11/11/2023,TRX078202,Cakrabuana Haryanto,619965,Semarang
2/22/2024,TRX078203,"Dr. Padmi Widodo, M.TI.",309469,Yogyakarta
12/7/2023,TRX078204,Ira Yolanda,43203,Yogyakarta
9/11/2023,TRX078205,Yunita Zulkarnain,475602,Yogyakarta
